,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
432,433,Matt Ritchie,sct SCO,FWMF,Newcastle Utd,32,1989,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
433,434,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,0,13,2,15.4,0.45,0.07,0.0,0.0,14.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
434,435,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,0,3,0,0.0,0.09,0.0,0.0,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
435,436,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
436,437,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
437,438,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,439,Rodri,es ESP,MF,Manchester City,26,1996,32.3,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09,-2.6,-2.6,Matches
439,440,Rodrigo,es ESP,FWMF,Leeds United,31,1991,21.5,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.0,7.2,0.11,5.0,4.8,Matches
440,441,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,0,3,0,0.0,0.24,0.0,0.0,,14.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
441,442,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,0,11,2,18.2,0.42,0.08,0.0,0.0,12.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
442,443,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
443,444,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
444,445,Connor Ronan,ie IRL,MF,Wolves,24,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
445,446,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,0,4,1,25.0,3.3,0.83,0.0,0.0,19.3,0,0,0,0.8,0.8,0.2,-0.8,-0.8,Matches
446,447,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,0,3,2,66.7,0.27,0.18,0.0,0.0,24.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
447,448,Georginio Rutter,fr FRA,FWMF,Leeds United,20,2002,3.0,0,4,0,0.0,1.32,0.0,0.0,,14.0,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
448,449,José Sá,pt POR,GK,Wolves,29,1993,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
449,450,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7.0,0,11,3,27.3,1.58,0.43,0.0,0.0,18.2,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
450,451,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,1,28,11,39.3,2.25,0.88,0.04,0.09,17.6,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
451,452,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,14,86,29,33.7,2.43,0.82,0.14,0.41,16.3,1,2,3,11.2,9.1,0.11,2.8,2.9,Matches
452,453,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,19,121,45,37.2,3.31,1.23,0.14,0.38,15.1,2,2,4,21.7,18.5,0.15,-2.7,-1.5,Matches
453,454,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,2,6,3,50.0,0.22,0.11,0.33,0.67,13.8,0,0,0,0.9,0.9,0.15,1.1,1.1,Matches
454,455,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,0,19,4,21.1,0.87,0.18,0.0,0.0,12.2,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
455,456,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
456,457,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6.0,0,2,1,50.0,0.34,0.17,0.0,0.0,17.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
457,458,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,0,6,2,33.3,0.63,0.21,0.0,0.0,12.2,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
458,459,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
459,460,Jadon Sancho,eng ENG,FWMF,Manchester Utd,22,2000,18.7,6,21,9,42.9,1.12,0.48,0.29,0.67,14.1,0,0,0,4.2,4.2,0.2,1.8,1.8,Matches
460,461,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
461,462,Pablo Sarabia,es ESP,FWMF,Wolves,30,1992,8.5,1,20,5,25.0,2.35,0.59,0.05,0.2,14.8,1,0,0,3.1,3.1,0.15,-2.1,-2.1,Matches
462,463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2.0,0,5,2,40.0,2.56,1.02,0.0,0.0,20.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
463,464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,3,30,10,33.3,2.92,0.97,0.1,0.3,18.7,1,0,0,2.5,2.5,0.08,0.5,0.5,Matches
464,465,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,28,1994,2.0,0,7,1,14.3,3.48,0.5,0.0,0.0,26.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
465,466,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,0,12,4,33.3,1.48,0.49,0.0,0.0,11.9,0,0,0,2.1,2.1,0.18,-2.1,-2.1,Matches
466,467,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,1,56,14,25.0,1.57,0.39,0.02,0.07,14.4,3,0,0,4.9,4.9,0.09,-3.9,-3.9,Matches
467,468,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,29,1992,28.1,3,28,9,32.1,1.0,0.32,0.11,0.33,17.5,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
468,469,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,0,9,0,0.0,0.31,0.0,0.0,,20.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
469,470,Antoine Semenyo,gh GHA,FWMF,Bournemouth,22,2000,2.9,1,3,1,33.3,1.05,0.35,0.33,1.0,17.2,0,0,0,0.3,0.3,0.09,0.7,0.7,Matches
470,471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,2,8,2,25.0,0.29,0.07,0.25,1.0,9.1,0,0,0,1.6,1.6,0.2,0.4,0.4,Matches
471,472,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9.0,2,18,6,33.3,1.99,0.66,0.11,0.33,14.6,0,0,0,1.6,1.6,0.09,0.4,0.4,Matches
472,473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,1,14,4,28.6,0.49,0.14,0.07,0.25,18.7,1,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
473,474,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
474,475,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6.0,0,6,0,0.0,1.0,0.0,0.0,,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
475,476,Bernardo Silva,pt POR,MFFW,Manchester City,27,1994,24.5,4,25,9,36.0,1.02,0.37,0.16,0.44,18.1,0,0,0,2.2,2.2,0.09,1.8,1.8,Matches
476,477,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,0,15,2,13.3,0.57,0.08,0.0,0.0,13.0,0,0,0,1.5,1.5,0.1,-1.5,-1.5,Matches
477,478,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,1,8,1,12.5,3.16,0.39,0.13,1.0,16.1,0,0,0,0.9,0.9,0.11,0.1,0.1,Matches
478,479,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,5,28,11,39.3,2.91,1.14,0.18,0.45,16.2,0,0,0,3.7,3.7,0.13,1.3,1.3,Matches
479,480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,1,7,3,42.9,0.42,0.18,0.14,0.33,23.2,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
480,481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,0,5,1,20.0,0.15,0.03,0.0,0.0,16.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
481,482,Emile Smith Rowe,eng ENG,MFFW,Arsenal,22,2000,1.9,0,4,1,25.0,2.09,0.52,0.0,0.0,15.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
482,483,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
483,484,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,0,2,0,0.0,0.91,0.0,0.0,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
484,485,Dominic Solanke,eng ENG,FWMF,Bournemouth,24,1997,31.8,6,76,28,36.8,2.39,0.88,0.08,0.21,12.8,0,0,0,9.1,9.1,0.12,-3.1,-3.1,Matches
485,486,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,4,11,7,63.6,1.73,1.1,0.36,0.57,19.9,0,0,0,1.3,1.3,0.12,2.7,2.7,Matches
486,487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,2,34,13,38.2,1.09,0.42,0.06,0.15,10.8,0,0,0,4.0,4.0,0.12,-2.0,-2.0,Matches
487,488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,0,1,0,0.0,0.06,0.0,0.0,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
488,489,Harry Souttar,au AUS,DF,Leicester City,23,1998,11.0,0,8,1,12.5,0.73,0.09,0.0,0.0,9.6,0,0,0,1.4,1.4,0.18,-1.4,-1.4,Matches
489,490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,1,5,2,40.0,0.85,0.34,0.2,0.5,9.5,0,0,0,0.4,0.4,0.08,0.6,0.6,Matches
490,491,Djed Spence,eng ENG,FWDF,Tottenham,21,2000,0.1,0,1,0,0.0,12.86,0.0,0.0,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
491,492,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,0,1,0,0.0,0.3,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
492,493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,0,1,0,0.0,1.48,0.0,0.0,,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
493,494,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1.0,0,2,0,0.0,2.07,0.0,0.0,,13.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
494,495,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
495,496,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
496,497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13.0,0,2,1,50.0,0.15,0.08,0.0,0.0,5.2,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
497,498,Raheem Sterling,eng ENG,FWMF,Chelsea,27,1994,21.0,6,42,16,38.1,2.0,0.76,0.14,0.38,13.6,0,0,0,6.2,6.2,0.15,-0.2,-0.2,Matches
498,499,John Stones,eng ENG,DFMF,Manchester City,28,1994,20.5,2,11,3,27.3,0.54,0.15,0.18,0.67,13.4,0,0,0,1.0,1.0,0.1,1.0,1.0,Matches
499,500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,2,16,7,43.8,0.65,0.29,0.13,0.29,13.4,0,0,0,1.4,1.4,0.09,0.6,0.6,Matches
500,501,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,2002,10.7,2,24,7,29.2,2.24,0.65,0.08,0.29,18.8,0,0,0,1.7,1.7,0.07,0.3,0.3,Matches
501,502,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,4,29,9,31.0,1.83,0.57,0.14,0.44,15.3,0,0,0,2.9,2.9,0.1,1.1,1.1,Matches
502,503,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,1,9,2,22.2,2.51,0.56,0.11,0.5,11.6,0,0,0,1.8,1.8,0.2,-0.8,-0.8,Matches
503,504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
504,505,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,0,1,0,0.0,0.15,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
505,506,James Tarkowski,eng ENG,DF,Everton,29,1992,38.0,1,32,9,28.1,0.84,0.24,0.03,0.11,9.0,0,0,0,3.1,3.1,0.1,-2.1,-2.1,Matches
506,507,Marcus Tavernier,eng ENG,MFFW,Bournemouth,23,1999,19.4,5,37,14,37.8,1.91,0.72,0.14,0.36,17.3,2,0,0,3.1,3.1,0.08,1.9,1.9,Matches
507,508,Tetê,br BRA,FW,Leicester City,22,2000,8.2,1,15,1,6.7,1.84,0.12,0.07,1.0,19.8,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
508,509,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,1,13,5,38.5,0.46,0.18,0.08,0.2,18.9,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
509,510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,0,3,0,0.0,0.25,0.0,0.0,,16.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
510,511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26.0,3,29,8,27.6,1.11,0.31,0.07,0.25,27.7,1,1,2,2.5,0.9,0.03,0.5,1.1,Matches
511,512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,0,7,2,28.6,0.79,0.23,0.0,0.0,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
512,513,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,0,6,2,33.3,0.57,0.19,0.0,0.0,17.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
513,514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,0,3,0,0.0,0.41,0.0,0.0,,12.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
514,515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,1,3,2,66.7,0.8,0.53,0.33,0.5,12.7,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
515,516,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,20,87,33,37.9,2.65,1.01,0.16,0.42,16.5,9,6,7,18.7,13.2,0.15,1.3,0.8,Matches
516,517,Adama Traoré,es ESP,FWMF,Wolves,26,1996,16.6,2,19,7,36.8,1.14,0.42,0.11,0.29,15.0,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
517,518,Bertrand Traoré,bf BFA,FWMF,Aston Villa,26,1995,2.6,2,9,3,33.3,3.48,1.16,0.22,0.67,16.4,0,0,0,0.7,0.7,0.08,1.3,1.3,Matches
518,519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,0,3,0,0.0,0.66,0.0,0.0,,29.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
519,520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
520,521,Kieran Trippier,eng ENG,DF,Newcastle Utd,31,1990,37.1,1,14,4,28.6,0.38,0.11,0.07,0.25,27.1,12,0,0,0.9,0.9,0.06,0.1,0.1,Matches
521,522,Leandro Trossard,be BEL,FW,Arsenal,27,1994,10.3,1,17,5,29.4,1.64,0.48,0.06,0.2,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
522,523,Leandro Trossard,be BEL,FWMF,Brighton,27,1994,14.6,7,38,17,44.7,2.6,1.16,0.18,0.41,15.0,0,0,0,4.4,4.4,0.12,2.6,2.6,Matches
523,524,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,8.6,0,7,2,28.6,0.82,0.23,0.0,0.0,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
524,525,Deniz Undav,de GER,FWMF,Brighton,26,1996,7.0,5,27,12,44.4,3.87,1.72,0.19,0.42,13.8,0,0,0,4.5,4.5,0.18,0.5,0.5,Matches
525,526,Yan Valery,tn TUN,DF,Southampton,23,1999,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
526,527,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,31.5,3,30,9,30.0,0.95,0.29,0.1,0.33,12.8,0,0,0,2.6,2.6,0.09,0.4,0.4,Matches
527,528,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,21.2,0,8,4,50.0,0.38,0.19,0.0,0.0,11.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
528,529,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,20.6,3,27,13,48.1,1.31,0.63,0.11,0.23,12.3,0,0,1,6.7,5.9,0.22,-3.7,-2.9,Matches
529,530,Joël Veltman,nl NED,DF,Brighton,30,1992,24.3,1,15,5,33.3,0.62,0.21,0.07,0.2,16.3,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
530,531,Fabio Vieira,pt POR,MFFW,Arsenal,22,2000,5.7,1,15,2,13.3,2.63,0.35,0.07,0.5,20.1,0,0,0,0.8,0.8,0.06,0.2,0.2,Matches
531,532,Matías Viña,uy URU,DF,Bournemouth,24,1997,5.1,2,9,6,66.7,1.77,1.18,0.22,0.33,18.6,0,0,0,0.9,0.9,0.1,1.1,1.1,Matches
532,533,Rúben Vinagre,pt POR,DFMF,Everton,23,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
533,534,Carlos Vinícius,br BRA,FW,Fulham,27,1995,12.3,5,21,12,57.1,1.7,0.97,0.24,0.42,11.9,0,0,0,3.3,3.3,0.16,1.7,1.7,Matches
534,535,Theo Walcott,eng ENG,FWMF,Southampton,33,1989,12.5,2,20,7,35.0,1.59,0.56,0.1,0.29,16.9,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
535,536,Kyle Walker,eng ENG,DF,Manchester City,32,1990,21.8,0,5,1,20.0,0.23,0.05,0.0,0.0,24.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
536,537,Kyle Walker-Peters,eng ENG,DF,Southampton,25,1997,29.4,1,13,5,38.5,0.44,0.17,0.08,0.2,18.1,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
537,538,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,24,1997,15.9,0,10,2,20.0,0.63,0.13,0.0,0.0,14.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
538,539,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
539,540,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,25.1,1,8,2,25.0,0.32,0.08,0.13,0.5,16.5,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Matches
540,541,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,37.5,9,40,16,40.0,1.07,0.43,0.18,0.44,27.1,17,2,4,5.7,2.5,0.06,3.3,4.5,Matches
541,542,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,34.7,15,84,45,53.6,2.42,1.3,0.17,0.31,12.6,0,1,2,16.5,14.9,0.18,-1.5,-0.9,Matches
542,543,Adam Webster,eng ENG,DF,Brighton,27,1995,22.1,0,18,2,11.1,0.82,0.09,0.0,0.0,11.2,0,0,0,1.8,1.8,0.1,-1.8,-1.8,Matches
543,544,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,1992,8.9,0,14,5,35.7,1.58,0.56,0.0,0.0,12.5,0,0,0,2.0,2.0,0.14,-2.0,-2.0,Matches
544,545,Danny Welbeck,eng ENG,FW,Brighton,31,1990,20.6,6,62,22,35.5,3.01,1.07,0.1,0.27,14.1,1,0,0,9.4,9.4,0.15,-3.4,-3.4,Matches
545,546,Ben White,eng ENG,DF,Arsenal,24,1997,33.9,2,10,2,20.0,0.29,0.06,0.2,1.0,16.7,0,0,0,1.3,1.3,0.13,0.7,0.7,Matches
546,547,Harvey White,eng ENG,MF,Tottenham,20,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
547,548,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
548,549,Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,20.9,1,25,7,28.0,1.2,0.33,0.04,0.14,21.2,2,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
549,550,Willian,br BRA,FW,Fulham,33,1988,23.6,5,41,17,41.5,1.74,0.72,0.12,0.29,18.8,3,0,0,3.4,3.4,0.08,1.6,1.6,Matches
550,551,Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,28.4,3,58,16,27.6,2.04,0.56,0.05,0.19,16.9,0,0,0,7.0,7.0,0.12,-4.0,-4.0,Matches
551,552,Callum Wilson,eng ENG,FW,Newcastle Utd,30,1992,20.9,18,70,31,44.3,3.36,1.49,0.21,0.48,12.4,0,3,3,17.4,15.1,0.22,0.6,-0.1,Matches
552,553,Harry Wilson,wls WAL,FW,Fulham,25,1997,12.2,2,18,4,22.2,1.47,0.33,0.11,0.5,16.0,1,0,0,2.0,2.0,0.11,0.0,0.0,Matches
553,554,Yoane Wissa,cd COD,FW,Brentford,25,1996,17.8,7,32,15,46.9,1.79,0.84,0.22,0.47,14.1,0,0,0,5.6,5.6,0.18,1.4,1.4,Matches
554,555,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,14.1,0,9,2,22.2,0.64,0.14,0.0,0.0,13.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
555,556,Chris Wood,nz NZL,FW,Newcastle Utd,30,1991,5.0,2,8,3,37.5,1.61,0.61,0.13,0.33,14.7,0,1,1,1.8,1.0,0.13,0.2,0.0,Matches
556,557,Chris Wood,nz NZL,FW,Nott'ham Forest,30,1991,4.1,1,3,1,33.3,0.73,0.24,0.33,1.0,8.2,0,0,0,1.0,1.0,0.32,0.0,0.0,Matches
557,558,Joe Worrall,eng ENG,DF,Nott'ham Forest,25,1997,24.7,1,7,2,28.6,0.28,0.08,0.14,0.5,12.2,0,0,0,0.8,0.8,0.11,0.2,0.2,Matches
558,559,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,33.3,7,40,14,35.0,1.2,0.42,0.18,0.5,16.6,3,0,0,4.7,4.7,0.12,2.3,2.3,Matches
559,560,Ryan Yates,eng ENG,MF,Nott'ham Forest,24,1997,20.4,0,26,5,19.2,1.27,0.24,0.0,0.0,16.8,0,0,0,2.3,2.3,0.09,-2.3,-2.3,Matches
560,561,Ashley Young,eng ENG,DF,Aston Villa,37,1985,22.6,1,15,3,20.0,0.66,0.13,0.07,0.33,25.1,0,0,0,0.5,0.5,0.03,0.5,0.5,Matches
561,562,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
562,563,Wilfried Zaha,ci CIV,FWMF,Crystal Palace,29,1992,25.4,7,64,21,32.8,2.52,0.83,0.11,0.33,16.8,0,0,2,6.5,4.8,0.08,0.5,2.2,Matches
563,564,Denis Zakaria,ch SUI,MF,Chelsea,25,1996,4.6,0,2,0,0.0,0.44,0.0,0.0,,16.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
564,565,Jordan Zemura,zw ZIM,DF,Bournemouth,22,1999,16.2,0,4,0,0.0,0.25,0.0,0.0,,12.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
565,566,Oleksandr Zinchenko,ua UKR,DF,Arsenal,25,1996,23.5,1,28,7,25.0,1.19,0.3,0.04,0.14,22.7,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
566,567,Hakim Ziyech,ma MAR,FWMF,Chelsea,29,1993,7.3,0,16,3,18.8,2.18,0.41,0.0,0.0,22.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
567,568,Kurt Zouma,fr FRA,DF,West Ham,27,1994,22.1,2,19,5,26.3,0.86,0.23,0.11,0.4,10.1,0,0,0,2.2,2.2,0.12,-0.2,-0.2,Matches
568,569,Martin Ødegaard,no NOR,MF,Arsenal,23,1998,34.7,15,93,31,33.3,2.68,0.89,0.16,0.48,19.2,9,0,0,10.0,10.0,0.11,5.0,5.0,Matches
